URIs,labels
../../scotts/datasets/train/strawflower_flickr_1471_1878335094.jpg,strawflower
../../scotts/datasets/train/saucermagnolia_flickr_186_-1466485212.jpg,saucermagnolia
../../scotts/datasets/train/forgetmenot_flickr_776_2114651523.jpg,forgetmenot
../../scotts/datasets/train/camassia_flickr_1009_-1590407152.jpg,camassia
../../scotts/datasets/train/winteraconite_flickr_733_-2105721937.jpg,winteraconite
../../scotts/datasets/train/painteddaisy_flickr_191_865744158.jpg,painteddaisy
../../scotts/datasets/train/blackberrylily_flickr_129_-1435182558.jpg,blackberrylily
../../scotts/datasets/train/toadlily_flickr_264_2025704708.jpg,toadlily
../../scotts/datasets/train/buckhornplantain_flickr_-679972545.jpg,buckhornplantain
../../scotts/datasets/train/blanketflower_flickr_200_-1028651458.jpg,blanketflower
../../scotts/datasets/train/loveinamist_flickr_485_-588987950.jpg,loveinamist
../../scotts/datasets/train/claretcupcactus_flickr_295_-499441755.jpg,claretcupcactus
../../scotts/datasets/train/africanmarigold_flickr_326_1419940032.jpg,africanmarigold
../../scotts/datasets/train/gloxinia_flickr_907_112515916.jpg,gloxinia
../../scotts/datasets/train/texasbluebonnet_flickr_537_-577285415.jpg,texasbluebonnet
../../scotts/datasets/train/lilyofthevalley_flickr_827_-1824635065.jpg,lilyofthevalley
../../scotts/datasets/train/strawflower_flickr_227_769964951.jpg,strawflower
../../scotts/datasets/train/monkshood_flickr_147_-1162708498.jpg,monkshood
../../scotts/datasets/train/skyvine_flickr_165_1313617603.jpg,skyvine
../../scotts/datasets/train/gloriosalily_flickr_158_1796551178.jpg,gloriosalily
../../scotts/datasets/train/bellsofireland_flickr_275_-503062622.jpg,bellsofireland
../../scotts/datasets/train/balloonflower_flickr_582_708815453.jpg,balloonflower
../../scotts/datasets/train/angelstrumpet_flickr_1075_-1797967092.jpg,angelstrumpet
../../scotts/datasets/train/tulip_flickr_1414_1829571283.jpg,tulip
../../scotts/datasets/train/sugarmaple_flickr_913_714148033.jpg,sugarmaple
../../scotts/datasets/train/corydalis_flickr_54_-1004092888.jpg,corydalis
../../scotts/datasets/train/mossphlox_flickr_1065_290721741.jpg,mossphlox
../../scotts/datasets/train/pincushionflower_flickr_151_-1350967023.jpg,pincushionflower
../../scotts/datasets/train/borage_flickr_664_-148424616.jpg,borage
../../scotts/datasets/train/pincushionflower_flickr_504_942631224.jpg,pincushionflower
../../scotts/datasets/train/loveinamist_flickr_848_-617452917.jpg,loveinamist
../../scotts/datasets/train/siberianiris_flickr_316_807775200.jpg,siberianiris
../../scotts/datasets/train/strawflower_flickr_1165_-961135072.jpg,strawflower
../../scotts/datasets/train/marshmarigold_flickr_1184_-1617893909.jpg,marshmarigold
../../scotts/datasets/train/asiaticlily_flickr_882_-80811320.jpg,asiaticlily
../../scotts/datasets/train/cardinalflower_flickr_813_-223149456.jpg,cardinalflower
../../scotts/datasets/train/matilijapoppy_flickr_366_1896551653.jpg,matilijapoppy
../../scotts/datasets/train/balloonflower_flickr_379_-573334714.jpg,balloonflower
../../scotts/datasets/train/monkshood_flickr_1460_1403652650.jpg,monkshood
../../scotts/datasets/train/cardinalflower_flickr_999_-958377943.jpg,cardinalflower
../../scotts/datasets/train/shastadaisy_flickr_88_453204586.jpg,shastadaisy
../../scotts/datasets/train/whiteclover_flickr_-1279834372.jpg,whiteclover
../../scotts/datasets/train/strawflower_flickr_354_-790620731.jpg,strawflower
../../scotts/datasets/train/buttonbush_flickr_554_-2138364918.jpg,buttonbush
../../scotts/datasets/train/angelstrumpet_flickr_26_1041538302.jpg,angelstrumpet
../../scotts/datasets/train/spiderlily_flickr_380_-1141300546.jpg,spiderlily
../../scotts/datasets/train/spiderlily_flickr_762_123513986.jpg,spiderlily
../../scotts/datasets/train/pineappleguava_flickr_142_-61183894.jpg,pineappleguava
../../scotts/datasets/train/canadathistle_flickr_1197995676.jpg,canadathistle
../../scotts/datasets/train/reticulatediris_flickr_111_690984949.jpg,reticulatediris
../../scotts/datasets/train/whiteviolet_flickr_11_-946220593.jpg,whiteviolet
../../scotts/datasets/train/gloriosalily_flickr_173_2137636599.jpg,gloriosalily
../../scotts/datasets/train/bottlebrush_flickr_481_573033057.jpg,bottlebrush
../../scotts/datasets/train/whiteclover_flickr_1527844944.jpg,whiteclover
../../scotts/datasets/train/peacockflower_flickr_260_1303521677.jpg,peacockflower
../../scotts/datasets/train/siberianiris_flickr_81_292246448.jpg,siberianiris
../../scotts/datasets/train/mandevilla_flickr_1193_-794787462.jpg,mandevilla
../../scotts/datasets/train/autumncrocus_flickr_711_1623691354.jpg,autumncrocus
../../scotts/datasets/train/jerusalemsage_flickr_55_-1966111115.jpg,jerusalemsage
../../scotts/datasets/train/monkshood_flickr_893_-577041580.jpg,monkshood
../../scotts/datasets/train/blackberrylily_flickr_227_1469969896.jpg,blackberrylily
../../scotts/datasets/train/purplebeautyberry_flickr_13_2100447519.jpg,purplebeautyberry
../../scotts/datasets/train/siberianiris_flickr_325_1122267587.jpg,siberianiris
../../scotts/datasets/train/cardinalflower_flickr_402_-1218342337.jpg,cardinalflower
../../scotts/datasets/train/mossrose_flickr_1171_50991896.jpg,mossrose
../../scotts/datasets/train/whiteviolet_flickr_280_-6888784.jpg,whiteviolet
../../scotts/datasets/train/chastetree_flickr_205_-315032580.jpg,chastetree
../../scotts/datasets/train/autumncrocus_flickr_25_-1093835637.jpg,autumncrocus
../../scotts/datasets/train/winteraconite_flickr_675_-65198711.jpg,winteraconite
../../scotts/datasets/train/caladium_flickr_1071_-1268375922.jpg,caladium
../../scotts/datasets/train/angelstrumpet_flickr_854_-1109770784.jpg,angelstrumpet
../../scotts/datasets/train/stjohnswort_flickr_661_-730387848.jpg,stjohnswort
../../scotts/datasets/train/perennialbachelorsbutton_flickr_151_-588347188.jpg,perennialbachelorsbutton
../../scotts/datasets/train/sunflower_flickr_760_-795119368.jpg,sunflower
../../scotts/datasets/train/blackberrylily_flickr_261_-751550251.jpg,blackberrylily
../../scotts/datasets/train/forsythia_flickr_435_-1209440671.jpg,forsythia
../../scotts/datasets/train/strawflower_flickr_105_-1696373459.jpg,strawflower
../../scotts/datasets/train/shastadaisy_flickr_264_1079469907.jpg,shastadaisy
../../scotts/datasets/train/africanmarigold_flickr_135_-1891412151.jpg,africanmarigold
../../scotts/datasets/train/lilyofthevalley_flickr_161_-1164173888.jpg,lilyofthevalley
../../scotts/datasets/train/blackberrylily_flickr_389_1205743078.jpg,blackberrylily
../../scotts/datasets/train/strawflower_flickr_1262_-1989198040.jpg,strawflower
../../scotts/datasets/train/gloriosalily_flickr_107_-1189518521.jpg,gloriosalily
../../scotts/datasets/train/mandevilla_flickr_59_-261404827.jpg,mandevilla
../../scotts/datasets/train/winteraconite_flickr_73_-36275028.jpg,winteraconite
../../scotts/datasets/train/carolinaallspice_flickr_130_-966644929.jpg,carolinaallspice
../../scotts/datasets/train/moonflower_flickr_314_-596942729.jpg,moonflower
../../scotts/datasets/train/peruvialily_flickr_93_192724714.jpg,peruvialily
../../scotts/datasets/train/spiderlily_flickr_126_-862430548.jpg,spiderlily
../../scotts/datasets/train/amaryllis_flickr_782_1062600448.jpg,amaryllis
../../scotts/datasets/train/lisianthus_flickr_1223_1440677010.jpg,lisianthus
../../scotts/datasets/train/autumncrocus_flickr_1492_-1195951419.jpg,autumncrocus
../../scotts/datasets/train/autumncrocus_flickr_523_2064324380.jpg,autumncrocus
../../scotts/datasets/train/compassplant_flickr_440_250419393.jpg,compassplant
../../scotts/datasets/train/foxglove_flickr_203_593191031.jpg,foxglove
../../scotts/datasets/train/foamflower_flickr_572_2019409593.jpg,foamflower
../../scotts/datasets/train/redhotpoker_flickr_1444_961825065.jpg,redhotpoker
../../scotts/datasets/train/stjohnswort_flickr_146_-252300570.jpg,stjohnswort
../../scotts/datasets/train/saucermagnolia_flickr_414_973474435.jpg,saucermagnolia
../../scotts/datasets/train/shastadaisy_flickr_1058_-2099201076.jpg,shastadaisy
../../scotts/datasets/train/elephantsear_flickr_452_1183685956.jpg,elephantsear
../../scotts/datasets/train/forgetmenot_flickr_653_526197552.jpg,forgetmenot
../../scotts/datasets/train/mandevilla_flickr_1210_-1791419750.jpg,mandevilla
../../scotts/datasets/train/amaryllis_flickr_458_1240453257.jpg,amaryllis
../../scotts/datasets/train/siberianiris_flickr_358_-65531434.jpg,siberianiris
../../scotts/datasets/train/cardinalflower_flickr_405_-771048479.jpg,cardinalflower
../../scotts/datasets/train/capedaisy_flickr_1133_-1086978337.jpg,capedaisy
../../scotts/datasets/train/spiderlily_flickr_407_-821314935.jpg,spiderlily
../../scotts/datasets/train/lisianthus_flickr_840_-2124320655.jpg,lisianthus
../../scotts/datasets/train/lilyofthevalley_flickr_1124_-1150419203.jpg,lilyofthevalley
../../scotts/datasets/train/moonflower_flickr_540_490813133.jpg,moonflower
../../scotts/datasets/train/desertmarigold_flickr_90_1167274315.jpg,desertmarigold
../../scotts/datasets/train/monkshood_flickr_137_-2115099501.jpg,monkshood
../../scotts/datasets/train/hardyiceplant_flickr_220_1660841499.jpg,hardyiceplant
../../scotts/datasets/train/claretcupcactus_flickr_237_1105516294.jpg,claretcupcactus
../../scotts/datasets/train/heartleafbrunnera_flickr_85_2113506293.jpg,heartleafbrunnera
../../scotts/datasets/train/gerberadaisy_flickr_1422_1037258830.jpg,gerberadaisy
../../scotts/datasets/train/jupitersbeard_flickr_141_603285401.jpg,jupitersbeard
../../scotts/datasets/train/weigela_flickr_296_-90973222.jpg,weigela
../../scotts/datasets/train/rainlily_flickr_270_1022116254.jpg,rainlily
../../scotts/datasets/train/monkshood_flickr_168_-417340751.jpg,monkshood
../../scotts/datasets/train/capedaisy_flickr_252_900181054.jpg,capedaisy
../../scotts/datasets/train/amaryllis_flickr_154_1436219597.jpg,amaryllis
../../scotts/datasets/train/nasturtium_flickr_43_-1904121654.jpg,nasturtium
../../scotts/datasets/train/englishrose_flickr_64_-1123518824.jpg,englishrose
../../scotts/datasets/train/strawflower_flickr_142_1834831821.jpg,strawflower
../../scotts/datasets/train/texasbluebonnet_flickr_356_703748396.jpg,texasbluebonnet
../../scotts/datasets/train/capedaisy_flickr_831_655662427.jpg,capedaisy
../../scotts/datasets/train/monkshood_flickr_1211_346826437.jpg,monkshood
../../scotts/datasets/train/toadlily_flickr_1118_-552008515.jpg,toadlily
../../scotts/datasets/train/fouroclock_flickr_101_-1648620052.jpg,fouroclock
../../scotts/datasets/train/lavendercotton_flickr_166_158209835.jpg,lavendercotton
../../scotts/datasets/train/babyblueeyes_flickr_823_-953864414.jpg,babyblueeyes
../../scotts/datasets/train/caladium_flickr_546_590911014.jpg,caladium
../../scotts/datasets/train/claretcupcactus_flickr_375_-1642958845.jpg,claretcupcactus
../../scotts/datasets/train/wishboneflower_flickr_233_824729389.jpg,wishboneflower
../../scotts/datasets/train/chocolateflower_flickr_114_1813519244.jpg,chocolateflower
../../scotts/datasets/train/capedaisy_flickr_397_1712775158.jpg,capedaisy
../../scotts/datasets/train/strawflower_flickr_281_44752353.jpg,strawflower
../../scotts/datasets/train/nankingcherry_gcs_-983345423.jpg,nankingcherry
../../scotts/datasets/train/cardinalflower_flickr_1188_-128142578.jpg,cardinalflower
../../scotts/datasets/train/globethistle_flickr_679_1029675703.jpg,globethistle
../../scotts/datasets/train/globethistle_flickr_689_1781804160.jpg,globethistle
../../scotts/datasets/train/nankingcherry_flickr_57_-1923577935.jpg,nankingcherry
../../scotts/datasets/train/swampmilkweed_flickr_314_1356544826.jpg,swampmilkweed
../../scotts/datasets/train/loveinamist_flickr_1499_370104069.jpg,loveinamist
../../scotts/datasets/train/mexicansunflower_flickr_36_-121439728.jpg,mexicansunflower
../../scotts/datasets/train/autumncrocus_flickr_159_-955802858.jpg,autumncrocus
../../scotts/datasets/train/angelstrumpet_flickr_1309_-1173411360.jpg,angelstrumpet
../../scotts/datasets/train/corydalis_flickr_170_-1234012894.jpg,corydalis
../../scotts/datasets/train/marshmarigold_flickr_616_-2064854414.jpg,marshmarigold
../../scotts/datasets/train/commonchickweed_flickr_-692141588.jpg,commonchickweed
../../scotts/datasets/train/peacockflower_flickr_115_-930259858.jpg,peacockflower
../../scotts/datasets/train/capedaisy_flickr_1026_1312646914.jpg,capedaisy
../../scotts/datasets/train/amaranth_flickr_103_1528699434.jpg,amaranth
../../scotts/datasets/train/bottlebrush_flickr_1171_-1337239876.jpg,bottlebrush
../../scotts/datasets/train/bottlebrush_flickr_1485_-726864265.jpg,bottlebrush
../../scotts/datasets/train/angelstrumpet_flickr_1307_1626019213.jpg,angelstrumpet
../../scotts/datasets/train/sedumautumnjoy_gcs_-1504811450.jpg,sedumautumnjoy
../../scotts/datasets/train/saucermagnolia_flickr_510_-741777677.jpg,saucermagnolia
../../scotts/datasets/train/angelstrumpet_flickr_1439_245673971.jpg,angelstrumpet
../../scotts/datasets/train/lentenrose_flickr_668_-2110910292.jpg,lentenrose
../../scotts/datasets/train/yarrow_flickr_165_-965877029.jpg,yarrow
../../scotts/datasets/train/mandevilla_flickr_385_1725110784.jpg,mandevilla
../../scotts/datasets/train/heartleafbrunnera_flickr_18_1039507120.jpg,heartleafbrunnera
../../scotts/datasets/train/camassia_flickr_47_2052303049.jpg,camassia
../../scotts/datasets/train/leopardsbane_flickr_34_-2073816060.jpg,leopardsbane
../../scotts/datasets/train/englishrose_flickr_482_-1306728720.jpg,englishrose
../../scotts/datasets/train/claretcupcactus_flickr_222_1816483779.jpg,claretcupcactus
../../scotts/datasets/train/wishboneflower_flickr_225_-1863598107.jpg,wishboneflower
../../scotts/datasets/train/toadlily_flickr_750_148400228.jpg,toadlily
../../scotts/datasets/train/bottlebrush_flickr_616_-878583341.jpg,bottlebrush
../../scotts/datasets/train/tulip_flickr_835_-1473728192.jpg,tulip
../../scotts/datasets/train/fouroclock_flickr_507_785392352.jpg,fouroclock
../../scotts/datasets/train/desertmarigold_flickr_34_-1534420799.jpg,desertmarigold
../../scotts/datasets/train/claretcupcactus_flickr_26_-589296235.jpg,claretcupcactus
../../scotts/datasets/train/bottlebrush_flickr_808_619817011.jpg,bottlebrush
../../scotts/datasets/train/chastetree_flickr_86_1836079776.jpg,chastetree
../../scotts/datasets/train/moonflower_flickr_488_-1359741143.jpg,moonflower
../../scotts/datasets/train/angelstrumpet_flickr_1098_430916613.jpg,angelstrumpet
../../scotts/datasets/train/peacockflower_flickr_483_64614498.jpg,peacockflower
../../scotts/datasets/train/jupitersbeard_gcs_-1331829283.jpg,jupitersbeard
../../scotts/datasets/train/redhotpoker_flickr_1230_-433940989.jpg,redhotpoker
../../scotts/datasets/train/bloodflower_flickr_127_1905288445.jpg,bloodflower
../../scotts/datasets/train/autumncrocus_flickr_309_1734557021.jpg,autumncrocus
../../scotts/datasets/train/lentenrose_flickr_245_840506566.jpg,lentenrose
../../scotts/datasets/train/amaranth_flickr_324_-1700910219.jpg,amaranth
../../scotts/datasets/train/weigela_flickr_244_-1954920749.jpg,weigela
../../scotts/datasets/train/painteddaisy_flickr_56_469033329.jpg,painteddaisy
../../scotts/datasets/train/corydalis_flickr_642_-406214395.jpg,corydalis
../../scotts/datasets/train/tulip_flickr_705_1978103663.jpg,tulip
../../scotts/datasets/train/cardinalflower_flickr_1037_1533684454.jpg,cardinalflower
../../scotts/datasets/train/commonchickweed_flickr_568784692.jpg,commonchickweed
../../scotts/datasets/train/spiderlily_flickr_624_1691342636.jpg,spiderlily
../../scotts/datasets/train/bacopa_flickr_181_591611598.jpg,bacopa
../../scotts/datasets/train/whiteclover_flickr_-1735253079.jpg,whiteclover
../../scotts/datasets/train/fouroclock_flickr_381_363330257.jpg,fouroclock
../../scotts/datasets/train/foamflower_flickr_5_995583502.jpg,foamflower
../../scotts/datasets/train/fouroclock_flickr_483_-1204097909.jpg,fouroclock
../../scotts/datasets/train/corydalis_flickr_78_-2137022053.jpg,corydalis
../../scotts/datasets/train/lentenrose_flickr_1411_-859893075.jpg,lentenrose
../../scotts/datasets/train/perennialbachelorsbutton_flickr_224_397814404.jpg,perennialbachelorsbutton
../../scotts/datasets/train/lilyofthevalley_flickr_423_-373510586.jpg,lilyofthevalley
../../scotts/datasets/train/floweringtobacco_flickr_16_213808223.jpg,floweringtobacco
../../scotts/datasets/train/asiaticlily_flickr_1234_-1366733237.jpg,asiaticlily
../../scotts/datasets/train/monkshood_flickr_314_589812053.jpg,monkshood
../../scotts/datasets/train/bellsofireland_gcs_1386702687.jpg,bellsofireland
../../scotts/datasets/train/forsythia_flickr_396_1041939284.jpg,forsythia
../../scotts/datasets/train/gaura_flickr_70_-548348670.jpg,gaura
../../scotts/datasets/train/amaranth_urls_-1663536689.jpg,amaranth
../../scotts/datasets/train/reticulatediris_flickr_137_1239744288.jpg,reticulatediris
../../scotts/datasets/train/monkshood_flickr_1134_771526126.jpg,monkshood
../../scotts/datasets/train/balloonflower_flickr_12_-1286655858.jpg,balloonflower
../../scotts/datasets/train/lentenrose_flickr_897_352051234.jpg,lentenrose
../../scotts/datasets/train/capedaisy_flickr_883_-35864636.jpg,capedaisy
../../scotts/datasets/train/blackberrylily_flickr_218_-1481124278.jpg,blackberrylily
../../scotts/datasets/train/babyblueeyes_flickr_768_-203368590.jpg,babyblueeyes
../../scotts/datasets/train/mandevilla_flickr_1159_1070840503.jpg,mandevilla
../../scotts/datasets/train/africanmarigold_flickr_127_-1608261106.jpg,africanmarigold
../../scotts/datasets/train/buckhornplantain_flickr_725383759.jpg,buckhornplantain
../../scotts/datasets/train/gloxinia_flickr_160_-2034950821.jpg,gloxinia
../../scotts/datasets/train/coneflower_flickr_34_-2077358316.jpg,coneflower
../../scotts/datasets/train/canadathistle_flickr_639633263.jpg,canadathistle
../../scotts/datasets/train/buckhornplantain_flickr_-1621418109.jpg,buckhornplantain
../../scotts/datasets/train/reticulatediris_flickr_41_-1720145448.jpg,reticulatediris
../../scotts/datasets/train/babyblueeyes_flickr_194_-53706117.jpg,babyblueeyes
../../scotts/datasets/train/poppymallow_flickr_42_1441251101.jpg,poppymallow
../../scotts/datasets/train/poppymallow_flickr_31_-1340889543.jpg,poppymallow
../../scotts/datasets/train/fringetree_flickr_179_1733609010.jpg,fringetree
../../scotts/datasets/train/buckhornplantain_flickr_-92392856.jpg,buckhornplantain
../../scotts/datasets/train/englishrose_flickr_483_1309520696.jpg,englishrose
../../scotts/datasets/train/corydalis_flickr_153_1635943056.jpg,corydalis
../../scotts/datasets/train/gloxinia_flickr_498_553440247.jpg,gloxinia
../../scotts/datasets/train/spiderlily_flickr_597_1213785077.jpg,spiderlily
../../scotts/datasets/train/autumncrocus_flickr_1058_-217196788.jpg,autumncrocus
../../scotts/datasets/train/globethistle_flickr_683_-1109872550.jpg,globethistle
../../scotts/datasets/train/calliopsis_urls_1624366606.jpg,calliopsis
../../scotts/datasets/train/redhotpoker_flickr_811_-1515633102.jpg,redhotpoker
../../scotts/datasets/train/mandevilla_flickr_1120_1976791086.jpg,mandevilla
../../scotts/datasets/train/texasbluebonnet_flickr_604_-1751731015.jpg,texasbluebonnet
../../scotts/datasets/train/coneflower_flickr_654_1844664963.jpg,coneflower
../../scotts/datasets/train/moonflower_flickr_499_122643890.jpg,moonflower
../../scotts/datasets/train/japanesefatsia_flickr_187_-458423982.jpg,japanesefatsia
../../scotts/datasets/train/rainlily_flickr_396_1451272024.jpg,rainlily
../../scotts/datasets/train/capedaisy_flickr_586_-2101656083.jpg,capedaisy
../../scotts/datasets/train/texasbluebonnet_flickr_641_-2085091358.jpg,texasbluebonnet
../../scotts/datasets/train/winteraconite_flickr_967_1216354528.jpg,winteraconite
../../scotts/datasets/train/amaranth_flickr_107_-183980523.jpg,amaranth
../../scotts/datasets/train/strawflower_flickr_1172_2085158043.jpg,strawflower
../../scotts/datasets/train/englishrose_flickr_75_1269287706.jpg,englishrose
../../scotts/datasets/train/forgetmenot_flickr_262_1848175015.jpg,forgetmenot
../../scotts/datasets/train/gerberadaisy_flickr_538_-2095283705.jpg,gerberadaisy
../../scotts/datasets/train/claretcupcactus_flickr_227_-1922260058.jpg,claretcupcactus
../../scotts/datasets/train/pincushionflower_flickr_383_-1991623003.jpg,pincushionflower
../../scotts/datasets/train/camassia_flickr_936_462230037.jpg,camassia
../../scotts/datasets/train/blanketflower_flickr_1078_868269042.jpg,blanketflower
../../scotts/datasets/train/lavendercotton_flickr_110_-1022471806.jpg,lavendercotton
../../scotts/datasets/train/yarrow_flickr_1445_-1275302807.jpg,yarrow
../../scotts/datasets/train/cypressvine_flickr_232_-1000176927.jpg,cypressvine
../../scotts/datasets/train/capedaisy_flickr_276_-1041398661.jpg,capedaisy
../../scotts/datasets/train/winteraconite_flickr_837_-1153687168.jpg,winteraconite
../../scotts/datasets/train/cardinalflower_flickr_573_-2124234701.jpg,cardinalflower
../../scotts/datasets/train/bluemarguerite_flickr_65_-990217899.jpg,bluemarguerite
../../scotts/datasets/train/flax_gcs_1182207292.jpg,flax
../../scotts/datasets/train/lentenrose_flickr_927_84144264.jpg,lentenrose
../../scotts/datasets/train/corydalis_flickr_1294_1271268630.jpg,corydalis
../../scotts/datasets/train/peacockflower_flickr_430_114028394.jpg,peacockflower
../../scotts/datasets/train/calibrachoa_flickr_699_-1903131490.jpg,calibrachoa
../../scotts/datasets/train/commonchickweed_flickr_-1045754728.jpg,commonchickweed
../../scotts/datasets/train/redhotpoker_flickr_24_-300725863.jpg,redhotpoker
../../scotts/datasets/train/angelstrumpet_flickr_589_-1070548589.jpg,angelstrumpet
../../scotts/datasets/train/loveinamist_flickr_518_-1276933278.jpg,loveinamist
../../scotts/datasets/train/bellsofireland_gcs_-632371585.jpg,bellsofireland
../../scotts/datasets/train/gaura_flickr_382_2016830993.jpg,gaura
../../scotts/datasets/train/bottlebrush_flickr_121_670341818.jpg,bottlebrush
../../scotts/datasets/train/siberianiris_flickr_39_-643486006.jpg,siberianiris
../../scotts/datasets/train/shastadaisy_flickr_551_733664524.jpg,shastadaisy
../../scotts/datasets/train/swampmilkweed_flickr_990_469559808.jpg,swampmilkweed
../../scotts/datasets/train/texasbluebonnet_flickr_621_-1533644036.jpg,texasbluebonnet
../../scotts/datasets/train/foxglove_flickr_620_-75470463.jpg,foxglove
../../scotts/datasets/train/whiteviolet_flickr_293_-1682625609.jpg,whiteviolet
../../scotts/datasets/train/lisianthus_flickr_1015_480846969.jpg,lisianthus
../../scotts/datasets/train/lentenrose_flickr_614_-95898410.jpg,lentenrose
../../scotts/datasets/train/buttonbush_flickr_897_1317066336.jpg,buttonbush
../../scotts/datasets/train/sugarmaple_flickr_911_9610708.jpg,sugarmaple
../../scotts/datasets/train/weigela_flickr_874_-1170747136.jpg,weigela
../../scotts/datasets/train/nasturtium_flickr_39_-1964968859.jpg,nasturtium
../../scotts/datasets/train/balloonflower_flickr_44_923728482.jpg,balloonflower
../../scotts/datasets/train/leopardsbane_flickr_274_1220647938.jpg,leopardsbane
../../scotts/datasets/train/cypressvine_flickr_4_-504466337.jpg,cypressvine
../../scotts/datasets/train/winteraconite_flickr_761_875316618.jpg,winteraconite
../../scotts/datasets/train/commonchickweed_flickr_-1581352388.jpg,commonchickweed
../../scotts/datasets/train/redhotpoker_flickr_635_184734139.jpg,redhotpoker
../../scotts/datasets/train/marshmarigold_flickr_400_-500464557.jpg,marshmarigold
../../scotts/datasets/train/spiderlily_flickr_750_819438116.jpg,spiderlily
../../scotts/datasets/train/mexicansunflower_flickr_1056_-1768207975.jpg,mexicansunflower
../../scotts/datasets/train/globethistle_flickr_657_2144126243.jpg,globethistle
../../scotts/datasets/train/canadathistle_flickr_-1120220604.jpg,canadathistle
../../scotts/datasets/train/spiderlily_flickr_1241_802181704.jpg,spiderlily
../../scotts/datasets/train/lilyofthevalley_flickr_615_-2034782005.jpg,lilyofthevalley
../../scotts/datasets/train/commonchickweed_flickr_-1500526959.jpg,commonchickweed
../../scotts/datasets/train/whiteclover_flickr_-52394601.jpg,whiteclover
../../scotts/datasets/train/leopardsbane_flickr_175_950457388.jpg,leopardsbane
../../scotts/datasets/train/saucermagnolia_flickr_333_-1867318310.jpg,saucermagnolia
../../scotts/datasets/train/shastadaisy_flickr_81_789167825.jpg,shastadaisy
../../scotts/datasets/train/mossrose_flickr_989_2055747826.jpg,mossrose
../../scotts/datasets/train/loveinamist_flickr_701_-925360240.jpg,loveinamist
../../scotts/datasets/train/mossrose_flickr_821_-1103291333.jpg,mossrose
../../scotts/datasets/train/stjohnswort_flickr_1201_1365665603.jpg,stjohnswort
../../scotts/datasets/train/caladium_flickr_1036_-1090153708.jpg,caladium
../../scotts/datasets/train/carolinaallspice_flickr_132_922350045.jpg,carolinaallspice
../../scotts/datasets/train/capedaisy_flickr_757_-1972178325.jpg,capedaisy
../../scotts/datasets/train/buttonbush_flickr_1158_1187775344.jpg,buttonbush
../../scotts/datasets/train/blackberrylily_flickr_239_1937680236.jpg,blackberrylily
../../scotts/datasets/train/gloriosalily_flickr_232_2092810328.jpg,gloriosalily
../../scotts/datasets/train/buckhornplantain_flickr_-1407176201.jpg,buckhornplantain
../../scotts/datasets/train/fouroclock_flickr_623_-1698407145.jpg,fouroclock
../../scotts/datasets/train/saucermagnolia_flickr_185_1028355538.jpg,saucermagnolia
../../scotts/datasets/train/saucermagnolia_flickr_1263_-1974112060.jpg,saucermagnolia
../../scotts/datasets/train/powderpuff_urls_-1567580790.jpg,powderpuff
../../scotts/datasets/train/buttonbush_flickr_709_-1195288207.jpg,buttonbush
../../scotts/datasets/train/whiteclover_flickr_-1469449294.jpg,whiteclover
../../scotts/datasets/train/snowinsummer_flickr_253_-1030096748.jpg,snowinsummer
../../scotts/datasets/train/stjohnswort_flickr_819_-1718225594.jpg,stjohnswort
../../scotts/datasets/train/toadlily_flickr_146_1420393293.jpg,toadlily
../../scotts/datasets/train/leadwort_flickr_142_-1055531883.jpg,leadwort
../../scotts/datasets/train/floweringdogwood_flickr_469_-410345468.jpg,floweringdogwood
../../scotts/datasets/train/strawflower_flickr_1286_346547082.jpg,strawflower
../../scotts/datasets/train/pineappleguava_flickr_250_-1434406504.jpg,pineappleguava
../../scotts/datasets/train/blackeyedsusan_flickr_606_-678990235.jpg,blackeyedsusan
../../scotts/datasets/train/globethistle_flickr_306_-1999349953.jpg,globethistle
../../scotts/datasets/train/hardyiceplant_flickr_6_-527789483.jpg,hardyiceplant
../../scotts/datasets/train/capedaisy_flickr_61_-856862189.jpg,capedaisy
../../scotts/datasets/train/gardenia_flickr_1243_453511698.jpg,gardenia
../../scotts/datasets/train/strawflower_flickr_344_-543537341.jpg,strawflower
../../scotts/datasets/train/loveinamist_flickr_503_-516962875.jpg,loveinamist
../../scotts/datasets/train/redhotpoker_flickr_786_548515035.jpg,redhotpoker
../../scotts/datasets/train/angelstrumpet_flickr_652_-285474613.jpg,angelstrumpet
../../scotts/datasets/train/saucermagnolia_flickr_127_-1581662878.jpg,saucermagnolia
../../scotts/datasets/train/blackeyedsusan_flickr_146_-753819146.jpg,blackeyedsusan
../../scotts/datasets/train/camassia_flickr_573_1054199742.jpg,camassia
../../scotts/datasets/train/angelstrumpet_flickr_532_-1130847323.jpg,angelstrumpet
../../scotts/datasets/train/whiteviolet_flickr_268_1251893780.jpg,whiteviolet
../../scotts/datasets/train/loveinamist_flickr_99_2025444029.jpg,loveinamist
../../scotts/datasets/train/pansy_flickr_86_-145007700.jpg,pansy
../../scotts/datasets/train/matilijapoppy_flickr_272_276392220.jpg,matilijapoppy
../../scotts/datasets/train/gloryofthesnow_flickr_504_1049518777.jpg,gloryofthesnow
../../scotts/datasets/train/monkshood_flickr_123_1656457110.jpg,monkshood
../../scotts/datasets/train/tulip_flickr_1053_-1908100647.jpg,tulip
../../scotts/datasets/train/morningglory_flickr_891_293127000.jpg,morningglory
